occurrenceID,basisOfRecord,kingdom,family,genus,specificEpithet,scientificNameAuthorship,scientificName,taxonRank,taxonomicStatus,recordedBy,recordNumber,eventDate,institutionCode,decimalLatitude,decimalLongitude,locality
110,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Ash, J.",1852,,K,9.35,38.68333,"ETH-SU: Mulu Farm, 45 km NW of Addis Abeba"
111,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Ash, J.",1853,14/1/1973,K,9.35,38.68333,ETH-SU: Mulu Farm
112,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Ash, J.",1853,14/1/1973,K,9.35,38.68333,ETH-SU: Mulu Farm
113,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,Dessalegn D.;  P. Binggeli,419,,UPS,9.86667,39.06667,ETH-SU: 8 km W of Inewari town
114,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Friis, I.; et al.",9091,11/10/1998,K,11.1,39.63333,ETH-WU; 3 km S of Dessie
115,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Friis, I.; et al.",9091,11/10/1998,K,11.1,39.63333,ETH-WU; 3 km S of Dessie
116,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Getachew, A.",2799,//,"ETH, UPS",9.95,38.65,"ETH-SU: 51 km of A.A. Gojjam road, Gorfu Village"
117,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Gillett, J.B.",14821,,K,9.25,39.16667,ETH-SU: 64 km NE of Addis Abeba on Dessie Rd
118,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Hylander, K.; E. , Adam Gobena",319,,"ETH, UPS",8.53333,38.85,ETH-SU: Mt. Ziquala; 74 km SSE of A.A
119,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"McLoughlin, A.G.",812,23/9/1943,K,9.68333,39.53333,ETH-SU: Debre Berhan
120,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"McLoughlin, A.G.",812,23/9/1943,K,9.68333,39.53333,ETH-SU: Debre Berhan
121,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"McLoughlin, A.G.",841,23/9/1943,K,8.73333,38.98333,"ETH-SU: Lake Bishoftu, Adda"
122,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Mesfin, T.",7124,,ETH,11.1,39.65,"ETH-WU: Dessie Zuria Awraja, Dessie, S. of town"
123,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,Mesfin; Zerihun,2867,//,ETH,10.16667,38.2,"ETH-SU: Selale Awraja, ca. 51 km N of A.A. on the way to Dejen"
124,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Meyer, F.G.",7606,4/12/1961,K,10.08333,38.25,"ETH-SU: Edge of Blue Nile escarpment, 90 km NW of Fiche"
125,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Meyer, F.G.",7606,4/12/1961,K,10.08333,38.25,"ETH-SU: Edge of Blue Nile escarpment, 90 km NW of Fiche"
126,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Mooney, H.F.",5769,,"ETH, K, FT",8.88333,38.91667,"ETH-SU: Mt. Yerer, near Bishoftu, on southern aspect of steep dry mountain-side"
127,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Reynolds, G.W.",8135,29/4/1956,K (iso of A. berhana),9.3,39.23333,ETH-SU: 9 km SW of Debre Berhan = 121 km NE of Addis Abeba
128,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sandford, A.E.",,,K,9.33333,39.3,"ETH-SU: 61 miles along Dessie Rd; then turn-off right, plus 5 miles to telecommunications relay station at the Cassem gorge."
129,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",2216,//,"ETH, K",9.03333,38.7,"ETH-SU: AAU, Sidist Kilo Campus, near the Basket Ball Field"
130,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",2216,//,"ETH, K",9.03333,38.7,"ETH-SU: AAU, Sidist Kilo Campus, near the Basket Ball Field"
131,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",2268,//,"ETH, K",9.03333,38.75,"ETH-SU: AAU, Arat Kilo Campus, near the Basket Ball Field. Originally from 50 km on the main road from Addis Abeba to Debre Berhan."
132,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",2268,//,"ETH, K",9.03333,38.75,"ETH-SU: AAU, Arat Kilo Campus, near the Basket Ball Field. Originally from 50 km on the main road from Addis Abeba to Debre Berhan."
133,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",2970,//,ETH,11.2,39.66667,"ETH-WU: Dessie Zuria Awraja, 3 km  from Tita (13 km from Dessie) towards Weldya"
134,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",4616,//,ETH,11.26667,39.53333,ETH-WU: 3.5 km from Boru Silassie  towards Dessie at the edge of a cliff.
135,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",4666,//,ETH,9.68333,38.86667,"ETH-SU: Close to Debre Libanos Church, ca. 105 km from A.A"
136,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",5129,//,ETH,9.03333,38.71667,"ETH-SU: A.A., Higher 12, past the Film Production Centre"
137,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.",5142,//,ETH,9.05,38.18333,"ETH-SU: Welmera Woreda, Awasso. P.A. in Daka village near Gerbi River"
138,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.; Ensermu, K.",2903,//,K,9.03333,38.7,ETH-SU: Addis Ababa Univ. Arat Kilo campus in the Aloe garden behind NAPRU.
139,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.; Ensermu, K.",2903,//,K,9.03333,38.7,ETH-SU: Addis Ababa Univ. Arat Kilo campus in the Aloe garden behind NAPRU.
140,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.; Ermias, D.",2209,//,ETH,9.59806,39.56667,"ETH-SU: Tegulet & Bulga Awraja, 121 km from A.A., 9 km SW of Debre Berhan"
141,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sebsebe, D.; et al.",2379,//,ETH,10.03333,38.26667,"ETH-SU: 187 km from Addis towards Abaye Gorge, 2 km N of Goha Tsion, at the summit of the Gorge"
142,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sutherland, J.",320,//,ETH,11.11667,39.61667,"ETH-SU: Deneba Kebele, 50 km Debre Berhan driving to Jihur"
143,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Sutherland, J.",321,31/5/1969,UPS,11.11667,39.61667,"ETH-WU: Tossa Mtn, 1 km W of Dessie"
144,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Tamrat, B. in Sebsebe, D.",2352,,,11.11667,39.78333,ETH-WU: 2-5 km Dessie®Kembolcha at the upper limit of Harego escarpment
145,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Tamrat; Petros E. in Sebsebe, D.",2906,,ETH,9.66667,39.5,"ETH-SU: Debre Berhan, ca.130 km from A.A. to Dessie"
146,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,debrana,Christian,Aloe debrana Christian,species,accepted,"Teferi, G.",,//,ETH,9.43333,38.68333,ETH-SU: 10 km from town in Gulali area
147,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,diolii,L.E.Newton,Aloe diolii L.E.Newton,species,accepted,"Powys, G.; Diolo, M.",824,4/5/1986,K (Holo),4.8,35.5,SUD-Equatoria Prov.: Lorienetom
148,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,djiboutiensis,T.A.McCoy,Aloe djiboutiensis T.A.McCoy,species,accepted,"McCoy, T.",3019,,FT,11.516667,41.833333,"Djibouti, on the rocky basalt hill of Arta, 41 km from the city of Djibouti. 780 m altitude"
149,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ash, J.",1814,25/12/1972,K,14.35,39.38333,ETH-TU: 72 km N of Adigrat
150,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ash, J.",1814,25/12/1972,K,14.35,39.38333,ETH-TU: 72 km N of Adigrat
151,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Burger, W.",489,,ETH,10.66667,37.36667,"ETH-GJ: Near Jiga, 74 km NW of Debre Markos, along the road to Dangela"
152,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,Dessalegn D.;  P. Binggeli,386,,UPS,12.03333,39.03333,ETH-WU: Mt side near Lalibela
153,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ermias, D. in Sebsebe, D.",2211,,K,15.33333,38.96667,ERI-EW: Asmera Zoo
154,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ermias, D. in Sebsebe, D.",2211,,K,15.33333,38.96667,ERI-EW: Asmera Zoo
155,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ermias, D. in Sebsebe, D.",2212,,"K, ETH",15.33333,38.96667,ERI-EW: Asmera Zoo
156,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Friis, I.; et al.",6679,10/10/1995,"ETH, K",13.16667,39.55,"ETH-TU: 48 km S of Quiha, between Amba Alage and Adi Gudum"
157,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Friis, I.; et al.",9070,9/10/1998,K,11.8,38.53333,"ETH-GD: NE of Mt Guna, 12 km before Nefas Mewcha along the road from Debre Tabor to Weldya"
158,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Friis, I.; et al.",9070,9/10/1998,K,11.8,38.53333,"ETH-GD: NE of Mt Guna, 12 km before Nefas Mewcha along the road from Debre Tabor to Weldya"
159,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,Masresha; Ermais D.,139,,ETH,10.06667,38.18333,"ETH-SU: Abay Gorge (Blue Nile), 200 km from Addis"
160,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Mooney, H.F.",9500,//,ETH,16.63333,38.33333,ERI-EW: Above Bab-Agam
161,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Mooney, H.F.",9509,//,ETH,16.63333,38.33333,ERI-EW: Near Bab Agam
162,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Mooney, H.F.",9538,//,ETH,15.76667,38.43333,ERIEW: 25 km N of Keren on Nakfa road
163,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8055,30/3/1959,K,15.3,39,ERI-EE: 11 km S of Nefasit (between Asmera & Massawa)
164,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8055,30/3/1959,K,15.3,39,ERI-EE: 11 km S of Nefasit (between Asmera & Massawa)
165,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8061,,K,15.06667,39.18333,"ERI : From Gua Gorge, Addingoform Hill, near Saganeiti"
166,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8061,,K,15.06667,39.18333,"ERI : Saganeiti, Gua Gorge"
167,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8092,18/4/1956,K,15.36667,38.83333,"ERI-EW: 10 km N Addi Kwala, (88 km S of Asmera)"
168,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8092,18/4/1956,K,15.36667,38.83333,"ERI-EW: 10 km N Addi Kwala, (88 km S of Asmera)"
169,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Reynolds, G.W.",8110,26/4/1956,K,12.98333,39.55,ETH-TU: At northern foot of Amba Alaji = 50 km S of Mekele
170,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,Richards,24559,4/10/1969,K,14.8,38.81667,ERI-EW: 6 miles S of Adi Ugri [Adi-agri]  to Adi Quala
171,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,Richards,,,K,14.8,38.81667,ERI-EW: 6 miles S of Adi Ugri [Adi-agri]  to Adi Quala
172,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24560,,K,14.13333,38.81667,ETH-TU: 6 mls Axum - Adwa
173,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24560,,K,14.13333,38.81667,ETH-TU: 6 mls Axum - Adwa
174,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24562,4/10/1969,K,15.16667,38.86667,EW: 10 miles S of Asmera  to Adi Urgi [Adi-agri]
175,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24564,4/10/1969,"K, FT",14.13333,38.81667,"ETH-TU: road from Axum to Adwa [Adua], 6 miles from Axum."
176,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24565,4/10/1969,K,14.8,38.81667,ERI-EW: 6 miles S of Adi Ugri [Adi-agri]  to Adi Quala
177,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24566,,K,14.13333,38.81667,ETH-TU: 6 miles from Adwa to Axum
178,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Richards, H.M.",24567,2/10/1969,K,15.66667,38.61667,ERI-EW: Elaberet Estate
179,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Ryding, O.",1390,,"ETH, UPS, K",15.33333,38.96667,"ERI-EW: Asmera town, Bet Giorgis along the small unpaved road between the War Cemetery and the Zoological Garden"
180,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Schimper, W.G.",927,//,K (Iso),14.16667,38.96667,ETH-TU: nr Abba Gerima
181,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Schweinfurth, G.; Riva, D.",1330,//,,15.05,39.18333,ERIT: Saganeiti: Gorge Goua pres Addengo fire
182,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.",3026,//,ETH,12.85,39.6,"ETH-TU: Raya & Azebo Awraja, 20 km N of  Maichew towards Mekele"
183,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.",3035,//,ETH,13.5,39.5,"ETH-TU: Raya & Azebo Awraja, 74 km Maichew towards Mekele"
184,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.",3075,//,ETH,13.66667,39.1,"ETH-TU: Temben Awraja, 11-13 km from Yechila to Aby Adi towards Mekele"
185,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.",3110,//,ETH,14.18333,38.9,"ETH-TU: Adwa Awraja, Soloda, 3 km N of Adwa, E. facing slope"
186,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.",3124,//,ETH,14.1,38.7,"ETH-TU: Adwa Awraja, Seglaimen, 11 km S of Axum towards Jira"
187,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.; et al.",2383,//,"ETH,K",10.08333,38.2,"ETH-SU: 199.5 km from Addis towards Dejen, in Abbay Gorge towards past Filklik village"
188,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.; et al.",3033,//,ETH,13,39.18333,"ETH-TU: Raya & Azebo Awraja, 61 km Maichew towards Mekele"
189,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.; et al.",3034,//,ETH,13,39.51667,"ETH-TU: Raya & Azebo Awraja, 61 km Maichew (12 km from Ambalage) towards Mekele"
190,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.; et al.",3042,//,ETH,13.46667,39.46667,"ETH-TU: Inderta Awraja, 10 km from Mekele towards Yechilay"
191,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegans,Tod.,Aloe elegans Tod.,species,accepted,"Sebsebe, D.; et al.",3045,//,ETH,13.45,39.45,"ETH-TU: Inderta Awraja, 16 km from Mekele towards Yechilay"
192,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elegantissima,T.A.McCoy & Lavranos,Aloe elegantissima T.A.McCoy & Lavranos,species,accepted,McCoy,3169,,FT (holo),10.71667,47.28333,"SOM-N: Rep. of Somaliland, upper south slope of the Mait Escarpment"
193,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,elkerriana,Dioli & T.A.McCoy,Aloe elkerriana Dioli & T.A.McCoy,species,accepted,"Dioli, M.",28,,O (holo.),5.85,42.1,ETH-HA: El Kerre
194,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Adamson 54 in B,4355,,EA,0.91666,38.83333,Ken-K1/4: Isiolo
195,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,B,12583,,,3.4,38.76667,Ken-K1: Moyale-Adadi waterhole
196,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Bally in CM,11704,,EA,2.33333,37.98333,Ken-K1: Marsabit (photo)
197,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Beecher in Verdcourt H,,,EA,2.33333,37.98333,Ken-K1: Marsabit
198,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Brandham,2522,,,2.35,37.96667,"Ken-K1: Gar Jirimi, Marsabit"
199,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Brandham,,,,3.51667,39.05,Ken-K1: 10.5 km S of Moyale-Marsabit (A.dumetorum)
200,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Brandham,,,,2.35,37.96667,"Ken-K1: Gar Jirimi, Marsabit"
201,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,DG/AK,56,,EA,0.48333,37.83333,Ken-K4: Shaba Hill
202,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Ellenbeck,2340,6/7/1901,K (photo),2.38722,42.31944,SOM-S: Juba Prov
203,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,"Gilbert, M.G.",22,/11/1982,K,5.26667,39.83333,ETH-SD: 30 km ESE of Negelle on road to Filtu
204,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Gillett 15152 in B,11500,,EA,0.91666,38.83333,Ken-K1/4: Isiolo
205,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Irvin in Newton,3881,,,2.33333,37.98333,Ken-K1: Marsabit (cult.)
206,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,K and A Brown 149 in Neweton,4150,,,3.5,37.83333,Ken-K1: Huri Hills
207,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Lavranos; Newton,12170,,,2.35,37.96667,Ken-K1: Gar Jirimi
208,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Newton,3231,,,3.5,37.83333,Ken-K1: Huri Hills (cult.)
209,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Newton,4077,,,2.35,37.96667,Ken-K1: Gar Jirimi (cult.)
210,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Newton; Beentje,3188,,,3.5,37.83333,Ken-K1: Huri Hills
211,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Newton; et.al.,3487,,,0.83333,37.53333,Ken-K1: Ol Doinyo Lolguguri
212,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Oteke,28,,EA,2.33333,37.98333,Ken-K1: Marsabit
213,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,ellenbeckii,A.Berger,Aloe ellenbeckii A.Berger,species,accepted,Powys in Newton,3087,,,0.98333,37.33333,Ken-K1: Wamba pass
214,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Bally,,,,4.26667,35.76667,KEN- : Lokitaung (cult.)
215,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Fide FTEA,,,,4.7,35,"SUD: SE, Komalilia, Ilemi Triangle"
216,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Pole- Evans,,,,4.26667,35.76667,KEN-K2 : Lokitaung (photo)
217,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Reynolds,6977,,,4.26667,35.76667,KEN- : Lokitaung (photos) (cult.)
218,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Reynolds,6990,,,4.9,35.35,KEN-K2 : Kaiemothia (photos) (cult.)
219,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Reynolds,7001,,,4.26667,35.76667,KEN- : Lokitaung (photos) (cult.)
220,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,erensii,Christian,Aloe erensii Christian,species,accepted,Reynolds,7002,,EA,4.9,35.35,Kaimothia/ Kaiemothia
